epoch,loss,mae,val_loss,val_mae
0,0.032712168991565704,0.14300444722175598,0.0290689580142498,0.13327941298484802
1,0.025713883340358734,0.1268036663532257,0.022423287853598595,0.11850318312644958
2,0.023386137560009956,0.12024525552988052,0.022738104686141014,0.1194116398692131
3,0.020641915500164032,0.11344859004020691,0.024176793172955513,0.12081366032361984
4,0.019025852903723717,0.10876302421092987,0.0265136007219553,0.12809349596500397
