epoch,train_loss,train_huber_loss,train_plcc_loss,train_rank_loss,train_false_positive_loss,sample_count,val_loss,val_huber_loss,val_plcc_loss,val_false_positive_loss,val_mae,val_rmse,val_srcc,val_plcc,val_bias,val_pred_mean,val_pred_std,val_target_mean,val_target_std,val_std_ratio,mode_collapse,val_mae_100,val_rmse_100,val_bias_100
1,0.014870005659759045,0.0021965703926980495,0.12673445045948029,0.0,0.0,2048,0.014799515251070261,0.0029250779189169407,0.1187443733215332,0.0,0.06106925010681152,0.08363516628742218,0.75453424607687,0.8812556266784668,0.009643534198403358,0.6334547400474548,0.153365358710289,0.6238111853599548,0.17574390769004822,0.8726638705494857,False,6.106925010681152,8.363516628742218,0.9643534198403358
2,0.013553652912378311,0.00211548525840044,0.11438167095184326,0.0,0.0,2048,0.014858566923066974,0.0029449097346514463,0.11913657188415527,0.0,0.0612507164478302,0.08400386571884155,0.7540020154006133,0.8808634281158447,0.011187024414539337,0.6349982023239136,0.1515515148639679,0.6238111853599548,0.17574390769004822,0.8623429219023206,False,6.12507164478302,8.400386571884155,1.1187024414539337
3,0.01377427764236927,0.0020590731874108315,0.11715202778577805,0.0,0.0,2048,0.014890265278518201,0.0029512224718928337,0.11939042806625366,0.0,0.06127971038222313,0.08411570638418198,0.7539302034226777,0.8806095719337463,0.011150440201163292,0.6349616050720215,0.150711789727211,0.6238111853599548,0.17574390769004822,0.8575648038566136,False,6.127971038222313,8.411570638418198,1.1150440201163292
4,0.013067672029137611,0.0020674620755016804,0.11000212281942368,0.0,0.0,2048,0.014884382020682096,0.0029502506367862225,0.11934131383895874,0.0,0.06123163551092148,0.08417970687150955,0.7548717732855239,0.8806586861610413,0.011297300457954407,0.635108470916748,0.1496180146932602,0.6238111853599548,0.17574390769004822,0.8513411170823337,False,6.123163551092148,8.417970687150955,1.1297300457954407
5,0.012762858532369137,0.0021277929190546274,0.10635068267583847,0.0,0.0,2048,0.014758439781144262,0.0029131073970347643,0.11845332384109497,0.0,0.060834985226392746,0.08353503793478012,0.7558784793728412,0.881546676158905,0.009124942123889923,0.6329361200332642,0.15159250795841217,0.6238111853599548,0.17574390769004822,0.8625761766135825,False,6.083498522639275,8.353503793478012,0.9124942123889923
6,0.013188290409743786,0.002082153921946883,0.11106134951114655,0.0,0.0,2048,0.014885550225153567,0.002945941174402833,0.11939609050750732,0.0,0.06110330671072006,0.08422207087278366,0.7550543378295085,0.8806039094924927,0.011072388850152493,0.6348836421966553,0.14878343045711517,0.6238111853599548,0.17574390769004822,0.8465922512632299,False,6.110330671072006,8.422207087278366,1.1072388850152493
