epoch,reg_loss,rank_loss,total_loss,val_reg_loss,val_reg_loss_samples,quick_flive_val_srcc,quick_flive_pred_std,quick_flive_possible_mode_collapse
1,0.0022248737514019012,0.5439899563789368,0.27421990036964417,0.002687307307496667,256,0.502705853742275,0.07051695883274078,False
2,0.0022014526184648275,0.5146809220314026,0.25954195857048035,0.002767041325569153,256,0.5087219615472647,0.07343141734600067,False
3,0.002497571287676692,0.5160491466522217,0.26052212715148926,0.002870326628908515,256,0.5153124284733348,0.07621171325445175,False
