epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
1,0.5968017578125,0.5569009780883789,2.111664056777954,0.6466759443283081,0.8031178116798401,0.62841796875,0.634137749671936,0.8582547903060913,0.6280547380447388,1.0
2,0.642578125,0.6560225486755371,0.8492167592048645,0.681847333908081,0.8183217644691467,0.63818359375,0.6354519128799438,0.8481948971748352,0.6424083709716797,0.9548637866973877
3,0.6959228515625,0.742920458316803,0.7895324230194092,0.7353401780128479,0.8133179545402527,0.6484375,0.6576502919197083,0.916547417640686,0.6558190584182739,0.9252918362617493
