epoch,phase,train_loss,train_regression_loss,train_unified_loss,train_specific_loss,train_rank_loss,train_calib_loss,val_unified_loss,val_unified_mae,val_unified_mae_100,val_unified_rmse,val_unified_srcc,val_unified_plcc,val_unified_bias_100,val_unified_pred_mean,val_unified_pred_std,val_unified_target_mean,val_unified_target_std,val_unified_std_ratio,val_unified_mode_collapse,quick_flive_head_mae,quick_flive_head_mae_100,quick_flive_head_rmse,quick_flive_head_rmse_100,quick_flive_head_srcc,quick_flive_head_plcc,quick_flive_head_bias,quick_flive_head_bias_100,quick_flive_head_pred_mean,quick_flive_head_pred_std,quick_flive_head_target_mean,quick_flive_head_target_std,quick_flive_head_std_ratio,quick_flive_head_mode_collapse,quick_flive_head_sample_count,val_spaq_head_mae_100,val_spaq_head_srcc,val_spaq_head_bias_100,val_spaq_head_std_ratio,val_spaq_head_sample_count,val_koniq_head_mae_100,val_koniq_head_srcc,val_koniq_head_bias_100,val_koniq_head_std_ratio,val_koniq_head_sample_count,val_flive_head_mae_100,val_flive_head_srcc,val_flive_head_bias_100,val_flive_head_std_ratio,val_flive_head_sample_count,secondary_eligible
0,initial,,,,,,,0.0027939103234942454,0.05992092937231064,5.992092937231064,0.07954148203134537,0.7777403930994182,0.898037314414978,0.11463065166026354,0.6203159093856812,0.15911546349525452,0.6191695332527161,0.18065164983272552,0.8807861076419039,False,0.0358118899166584,3.58118899166584,0.05154358595609665,5.154358595609665,0.4312726021675192,0.48467177152633667,0.0024259977508336306,0.24259977508336306,0.7259822487831116,0.037458065897226334,0.7235562801361084,0.05787070840597153,0.6472715978254923,False,512,9.067558497190475,0.8961624932324636,4.451057314872742,0.8536802242501935,136,6.005751341581345,0.8559742871764965,-0.1231436850503087,0.916500508924352,126,3.5428915172815323,0.40189660634570146,0.33888150937855244,0.7467766679554849,250,True
1,train,0.032865915447473526,0.00452615087851882,0.0026794439181685448,0.001846706261858344,0.5667955279350281,0.0,0.0027861727073109355,0.05963857099413872,5.963857099413872,0.07955461740493774,0.7798457120192482,0.898353636264801,0.4418716300278902,0.6235882639884949,0.1588059514760971,0.6191695332527161,0.18065164983272552,0.8790727990756992,False,0.036412280052900314,3.6412280052900314,0.05179864540696144,5.179864540696144,0.4429574220940479,0.492426335811615,-0.0015936213312670588,-0.15936213312670588,0.7219626307487488,0.04048136621713638,0.7235562801361084,0.05787070840597153,0.6995139221927896,False,512,8.3702452480793,0.8964320430484947,1.670682430267334,0.8424296845445687,136,6.058319658041,0.8532236268830397,0.3911891020834446,0.9195954051401359,126,3.6228250712156296,0.4078740459847357,-0.04916382022202015,0.8027590907037552,250,True
2,train,0.03265809640288353,0.004571617115288973,0.002755697350949049,0.0018159208120778203,0.561729371547699,0.0,0.002773716591620696,0.05962730944156647,5.962730944156647,0.07924908399581909,0.7801302508221937,0.898863673210144,0.06441655568778515,0.6198136806488037,0.1588262915611267,0.6191695332527161,0.18065164983272552,0.8791853919307794,False,0.03698055446147919,3.6980554461479187,0.05213412642478943,5.213412642478943,0.4540646708094437,0.5022124648094177,-0.002846843097358942,-0.2846843097358942,0.7207094430923462,0.04339952394366264,0.7235562801361084,0.05787070840597153,0.7499393931591195,False,512,8.233056217432022,0.8965250735159744,0.14013017062097788,0.8404374857136746,136,6.009012460708618,0.856187260874245,0.22633245680481195,0.9203397070049801,126,3.698025643825531,0.4151609465751452,-0.17607819754630327,0.8581866932065999,250,True
3,train,0.0330771878361702,0.004717050585895777,0.0025869514793157578,0.0021300986409187317,0.567202627658844,0.0,0.0027598327676951646,0.05935773253440857,5.935773253440857,0.07917553186416626,0.7803322219630746,0.8992983102798462,0.30696738976985216,0.6222392320632935,0.15827837586402893,0.6191695332527161,0.18065164983272552,0.8761523961203059,False,0.037674013525247574,3.7674013525247574,0.05266975983977318,5.266975983977318,0.4649689649351689,0.5111970901489258,-0.002816266380250454,-0.2816266380250454,0.7207399606704712,0.046680912375450134,0.7235562801361084,0.05787070840597153,0.8066414540492,False,512,8.287052810192108,0.8949841073110534,0.1403115689754486,0.8326390569086999,136,5.997292697429657,0.8558033082923885,0.28837849386036396,0.9139734268784762,126,3.8043756037950516,0.41824297988767817,-0.17934780335053802,0.9211590400521313,250,True
