epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
1,0.3125,0.34375,3.3313674926757812,0.3333333432674408,0.375,0.375,0.46666663885116577,1.3779828548431396,0.25,0.3333333432674408
