epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
1,0.375,0.13333332538604736,16.63572883605957,0.5,0.6000000238418579,0.5,0.75,4.387274265289307,0.5,1.0
