epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.716239333152771,0.6318290829658508,0.5867305994033813,0.7404393553733826,0.9301533102989197,0.736328125,0.7144055962562561,0.5474240779876709,0.778181791305542,0.8806584477424622
1,0.7482295632362366,0.7273381948471069,0.5295336246490479,0.7769051790237427,0.9100511074066162,0.6689453125,0.730622410774231,0.6190268993377686,0.8293918967247009,0.6735253930091858
2,0.7633699774742126,0.7623327374458313,0.5044878721237183,0.7946642637252808,0.9032368063926697,0.7548828125,0.7358396053314209,0.5250413417816162,0.7792056202888489,0.9149519801139832
