epoch,phase,train_loss,train_mos_loss,train_distill_loss,train_rank_loss,val_unified_loss,val_unified_mae_100,val_unified_rmse_100,val_unified_srcc,val_unified_plcc,val_unified_bias_100,val_unified_pred_mean,val_unified_pred_std,val_unified_target_mean,val_unified_target_std,val_unified_std_ratio,val_unified_mode_collapse,quick_flive_unified_mae_100,quick_flive_unified_rmse_100,quick_flive_unified_srcc,quick_flive_unified_plcc,quick_flive_unified_bias_100,quick_flive_unified_pred_mean,quick_flive_unified_pred_std,quick_flive_unified_target_mean,quick_flive_unified_target_std,quick_flive_unified_std_ratio,quick_flive_unified_mode_collapse,quick_flive_teacher_mae_100,quick_flive_teacher_srcc,quick_flive_teacher_bias_100,val_spaq_teacher_mae_100,val_spaq_teacher_srcc,val_spaq_teacher_bias_100,val_spaq_teacher_std_ratio,val_spaq_teacher_sample_count,val_koniq_teacher_mae_100,val_koniq_teacher_srcc,val_koniq_teacher_bias_100,val_koniq_teacher_std_ratio,val_koniq_teacher_sample_count,val_flive_teacher_mae_100,val_flive_teacher_srcc,val_flive_teacher_bias_100,val_flive_teacher_std_ratio,val_flive_teacher_sample_count,secondary_ok
0,initial,,,,,0.002776349125860847,5.929725617170334,7.972861081361771,0.7822683375256149,0.8984227776527405,0.639066006988287,0.6255602240562439,0.1575489491224289,0.6191695332527161,0.18065164983272552,0.8721146431173555,False,4.678359627723694,6.398361176252365,0.41721027242608594,0.5111739635467529,-1.601795107126236,0.7075383067131042,0.0665062814950943,0.7235562801361084,0.05787070840597153,1.149221831337245,False,4.19318825006485,0.4715633797679129,-1.1768853291869164,8.307479321956635,0.8948767644639614,0.48400633968412876,0.8332665190023165,136,6.036574020981789,0.8573841130630011,-0.2428809879347682,0.9243318550292632,126,4.287318140268326,0.41972217155474484,-1.0580312460660934,1.0880069119547435,250,True
1,train,0.00610143318772316,0.0026073690969496965,0.001575860078446567,0.5412270426750183,0.0027930240776677592,5.999745428562164,7.963921129703522,0.7807570408545738,0.8978288173675537,-0.3144133370369673,0.616025447845459,0.16007868945598602,0.6191695332527161,0.18065164983272552,0.8861180598362149,False,5.029340833425522,6.791579723358154,0.4268709909762992,0.5142807364463806,-2.4487171322107315,0.6990690231323242,0.06912776082754135,0.7235562801361084,0.05787070840597153,1.1945207295995057,False,4.195607453584671,0.4716341009487188,-1.1765801347792149,8.299043029546738,0.8947336406678387,0.4818318411707878,0.8343810863087878,136,6.032261624932289,0.8568021849311249,-0.24985438212752342,0.9253825111781598,126,4.289202764630318,0.41991263860221756,-1.058074738830328,1.0882142848250367,250,True
2,train,0.006304994225502014,0.002728893654420972,0.0016366619383916259,0.5515535473823547,0.0027688836871360943,5.928041413426399,7.943806052207947,0.7825275293527129,0.8982758522033691,0.25131693109869957,0.6216827630996704,0.16077569127082825,0.6191695332527161,0.18065164983272552,0.8899763241559021,False,4.840013384819031,6.59538060426712,0.43046811520811157,0.5179069638252258,-1.8732627853751183,0.7048236131668091,0.06931973993778229,0.7235562801361084,0.05787070840597153,1.197838109246808,False,4.197849333286285,0.4715589094025017,-1.179042924195528,8.296650648117065,0.8946668495629814,0.49101365730166435,0.8348912501520532,136,6.029112264513969,0.8575280952811972,-0.24524836335331202,0.9256159802246537,126,4.290924221277237,0.41931435702971237,-1.06043741106987,1.088201835338827,250,True
3,train,0.00608321325853467,0.0025361287407577038,0.0016293668886646628,0.5464804172515869,0.0027810085737338015,5.964804068207741,7.949088513851166,0.7838786081023469,0.8980530500411987,-0.07648152532055974,0.618404746055603,0.16041406989097595,0.6191695332527161,0.18065164983272552,0.8879745634181112,False,4.965722560882568,6.736212223768234,0.4393633377107151,0.5189679861068726,-2.2558804601430893,0.7009974718093872,0.06980390101671219,0.7235562801361084,0.05787070840597153,1.2062043638212887,False,4.197783395648003,0.4715551542955562,-1.178077980875969,8.298318833112717,0.8944139975231646,0.49467310309410095,0.834847137989528,136,6.028536334633827,0.8574980989857398,-0.2451390027999878,0.9254643934712276,126,4.290411993861198,0.4192867085873374,-1.0591560043394566,1.0881766518067228,250,True
