epoch,train_loss,train_huber_loss,train_plcc_loss,train_mae,train_rmse,val_loss,val_huber_loss,val_plcc_loss,val_mae,val_rmse,val_srcc,val_plcc,val_bias,val_pred_mean,val_pred_std,val_target_mean,val_target_std,val_std_ratio,mode_collapse,sample_count,batch_count,val_mae_100,val_rmse_100,val_bias_100
1,0.02057000622153282,0.0029838751070201397,0.17586129903793335,0.07203896343708038,0.09256378561258316,0.021479655615985395,0.003776724450290203,0.1770293116569519,0.07080116868019104,0.09805571287870407,0.6710261842878255,0.8229706883430481,-0.005992691032588482,0.622677206993103,0.15368986129760742,0.6286698579788208,0.17071115970611572,0.9002918236991011,False,128,16,7.080116868019104,9.805571287870407,-0.5992691032588482
