epoch,loss,mae,val_loss,val_mae
0,0.03275685757398605,0.1445045918226242,0.030754121020436287,0.14221858978271484
1,0.018164869397878647,0.10696002840995789,0.028756331652402878,0.13415737450122833
2,0.011693380773067474,0.08444488793611526,0.027767768129706383,0.13382330536842346
3,0.009007454849779606,0.07521067559719086,0.030245229601860046,0.13973192870616913
4,0.009406068362295628,0.07687673717737198,0.0352562852203846,0.15134334564208984
