epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.640625,0.49624526500701904,1.1991691589355469,0.7400000095367432,0.7872340679168701,0.625,0.5208333730697632,0.9372921586036682,0.625,1.0
