epoch,train_loss,train_huber_loss,train_plcc_loss,train_mae,train_rmse,val_loss,val_huber_loss,val_plcc_loss,val_mae,val_rmse,val_srcc,val_plcc,val_bias,val_pred_mean,val_pred_std,val_target_mean,val_target_std,val_std_ratio,mode_collapse,sample_count,batch_count,val_mae_100,val_rmse_100,val_bias_100
1,0.02219058945775032,0.002835942432284355,0.1935463398694992,0.06475041806697845,0.08402937650680542,0.017962148413062096,0.003347804769873619,0.14614343643188477,0.06567437946796417,0.09166890382766724,0.7180975144718443,0.8538565635681152,0.004157837014645338,0.6279690265655518,0.1543036848306656,0.6238111853599548,0.17574390769004822,0.8780030378225355,False,2048,256,6.567437946796417,9.166890382766724,0.4157837014645338
2,0.021067040041089058,0.002684617880731821,0.1838243454694748,0.06259158253669739,0.08023319393396378,0.01789215123280883,0.0033350042067468166,0.14557147026062012,0.06558595597743988,0.09140611439943314,0.7193320897644547,0.8544285297393799,0.002894802950322628,0.6267060041427612,0.1531570851802826,0.6238111853599548,0.17574390769004822,0.8714787738212751,False,2048,256,6.558595597743988,9.140611439943314,0.2894802950322628
3,0.02182830311357975,0.0026928295847028494,0.19135476648807526,0.06219039112329483,0.0809631422162056,0.017851180396974087,0.0033299392089247704,0.14521241188049316,0.06543317437171936,0.09144506603479385,0.7193862354789152,0.8547875881195068,0.005883124656975269,0.6296943426132202,0.15319374203681946,0.6238111853599548,0.17574390769004822,0.8716873549153152,False,2048,256,6.543317437171936,9.144506603479385,0.5883124656975269
4,0.02137928269803524,0.002795647131279111,0.1858363151550293,0.06375978142023087,0.08335275948047638,0.017826330149546266,0.003324758494272828,0.14501571655273438,0.06533975899219513,0.09148380160331726,0.7198278145325414,0.8549842834472656,0.0067183878272771835,0.6305295825004578,0.1542297601699829,0.6238111853599548,0.17574390769004822,0.8775823992828881,False,2048,256,6.533975899219513,9.148380160331726,0.6718387827277184
5,0.02043241634964943,0.0026628493797034025,0.17769570648670197,0.06234246864914894,0.08122402429580688,0.017822960298508404,0.003324392717331648,0.14498567581176758,0.06533209979534149,0.09151840955018997,0.7196183924203742,0.8550143241882324,0.007897302508354187,0.6317085027694702,0.15280582010746002,0.6238111853599548,0.17574390769004822,0.8694800412481832,False,2048,256,6.533209979534149,9.151840955018997,0.7897302508354187
6,0.02159840241074562,0.0027064140886068344,0.1889197826385498,0.06272876262664795,0.08166699856519699,0.01778646595776081,0.0033225882798433304,0.1446387767791748,0.06522860378026962,0.0916132852435112,0.7184526134093231,0.8553612232208252,0.009517369791865349,0.6333285570144653,0.15405994653701782,0.6238111853599548,0.17574390769004822,0.8766161431252943,False,2048,256,6.522860378026962,9.16132852435112,0.9517369791865349
7,0.01912769116461277,0.002638384234160185,0.16489312052726746,0.061758384108543396,0.07952049374580383,0.01777519723400474,0.0033206059597432613,0.14454591274261475,0.06535937637090683,0.09129015356302261,0.7196410784955882,0.8554540872573853,0.005369377788156271,0.6291805505752563,0.15497806668281555,0.6238111853599548,0.17574390769004822,0.8818403364294343,False,2048,256,6.535937637090683,9.129015356302261,0.5369377788156271
8,0.019345801323652267,0.0025501674972474575,0.16795630753040314,0.060294147580862045,0.07859300076961517,0.017729902360588315,0.0033128024078905582,0.14417099952697754,0.06533631682395935,0.09110452234745026,0.7207894470875614,0.8558290004730225,0.005132291000336409,0.6289435029029846,0.15356115996837616,0.6238111853599548,0.17574390769004822,0.873777998832285,False,2048,256,6.533631682395935,9.110452234745026,0.5132291000336409
