epoch,loss,mae,val_loss,val_mae
0,0.033134575933218,0.14408345520496368,0.03632928431034088,0.15317824482917786
1,0.0222177691757679,0.11540736258029938,0.03192273527383804,0.14637885987758636
2,0.01582694612443447,0.09628506004810333,0.030955271795392036,0.14293304085731506
3,0.012437527067959309,0.08887340873479843,0.03013119101524353,0.1382734775543213
4,0.01168864592909813,0.08412782102823257,0.043946146965026855,0.17276431620121002
