epoch,train_loss,train_huber_loss,train_plcc_loss,train_rank_loss,train_false_positive_loss,sample_count,val_loss,val_huber_loss,val_plcc_loss,val_false_positive_loss,val_mae,val_rmse,val_srcc,val_plcc,val_bias,val_pred_mean,val_pred_std,val_target_mean,val_target_std,val_std_ratio,mode_collapse,val_mae_100,val_rmse_100,val_bias_100
1,0.025061126798391342,0.0046129291877150536,0.20448195934295654,0.0,0.0,64,0.014487990085035563,0.0026671611703932285,0.11820828914642334,0.0,0.05814918130636215,0.07656805962324142,0.6951923076923077,0.8817917108535767,-0.0182968582957983,0.6303353905677795,0.155644953250885,0.6486322283744812,0.1490415781736374,1.0443055901458216,False,5.814918130636215,7.6568059623241425,-1.8296858295798302
