epoch,loss,mae,val_loss,val_mae
0,0.02768809162080288,0.13102371990680695,0.03333935886621475,0.1461280733346939
1,0.02274704910814762,0.1191139742732048,0.022888537496328354,0.11879914253950119
2,0.020072178915143013,0.11152520030736923,0.0237882137298584,0.1223873570561409
3,0.017616568133234978,0.1043168306350708,0.02303435653448105,0.11957872658967972
4,0.015947626903653145,0.09934254735708237,0.02393358387053013,0.12086605280637741
