epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.69921875,0.5428704619407654,0.6804018616676331,0.705078125,0.5929284691810608,0.6284268498420715
1,0.7060546875,0.5306061506271362,0.6184797883033752,0.705078125,0.5639182329177856,0.618500828742981
2,0.7060546875,0.5421659350395203,0.6106691956520081,0.705078125,0.49562472105026245,0.6164350509643555
3,0.7099609375,0.5242868065834045,0.6190164089202881,0.705078125,0.5870077013969421,0.5999460816383362
4,0.708984375,0.5758503675460815,0.6025659441947937,0.705078125,0.6306135058403015,0.5855762958526611
5,0.7119140625,0.5631536245346069,0.6090167164802551,0.705078125,0.5868425369262695,0.609813928604126
6,0.7119140625,0.6054009199142456,0.5913838744163513,0.705078125,0.6254012584686279,0.5956748723983765
7,0.7109375,0.6030364036560059,0.5914073586463928,0.705078125,0.606889009475708,0.6099894642829895
