epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
1,0.7119140625,0.49425727128982544,0.6266469955444336,0.705078125,0.48430129885673523,0.6182290315628052
2,0.0,0.0,0.0,0.705078125,0.48430129885673523,0.6182290315628052
3,0.7119140625,0.4957987070083618,0.6122729182243347,0.705078125,0.48618626594543457,0.6157426238059998
4,0.0,0.0,0.0,0.705078125,0.48618626594543457,0.6157426238059998
5,0.7119140625,0.5508404970169067,0.6004897356033325,0.705078125,0.487073689699173,0.6168027520179749
