epoch,loss,mae,val_loss,val_mae
0,0.026770571246743202,0.12910118699073792,0.022894375026226044,0.11768943816423416
1,0.02188468910753727,0.11640822887420654,0.022640550509095192,0.11817286163568497
2,0.019305922091007233,0.10939468443393707,0.02488505095243454,0.12532879412174225
3,0.01712685264647007,0.10286668688058853,0.026034273207187653,0.1285957545042038
4,0.015283768065273762,0.09681577980518341,0.027205487713217735,0.1301441341638565
