epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
1,0.5,0.40909090638160706,3.3939833641052246,0.6666666865348816,0.5454545617103577,0.5,0.6666666269302368,1.9522721767425537,1.0,0.3333333432674408
