epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.71875,0.5025031566619873,0.6259263753890991,0.7457627058029175,0.936170220375061,0.625,0.59375,0.6666879057884216,0.625,1.0
