epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.69921875,0.5652294754981995,1.0438944101333618,0.703125,0.6545454263687134,0.601883053779602
1,0.73828125,0.5701650977134705,0.5815187096595764,0.6875,0.6778409481048584,0.5892574787139893
