epoch,loss,mae,val_loss,val_mae
0,0.03245516121387482,0.1435711681842804,0.03505516052246094,0.15084506571292877
1,0.019861731678247452,0.11089290678501129,0.026975564658641815,0.13091742992401123
2,0.013672797940671444,0.09185833483934402,0.030682718381285667,0.14162705838680267
3,0.010727117769420147,0.08132770657539368,0.030583756044507027,0.13774460554122925
4,0.010351711884140968,0.08074630796909332,0.027175892144441605,0.13363654911518097
