epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.6162109375,0.5152961015701294,0.9839823246002197,0.7126582264900208,0.772290825843811,0.7041015625,0.5981177687644958,0.706824004650116,0.7080436944961548,0.9875346422195435
