epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
1,0.5,0.40000003576278687,518.782470703125,0.6000000238418579,0.6000000238418579,0.5,0.5,494.3457336425781,0.0,0.0
