epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.6875,0.43429285287857056,0.6542772650718689,0.7368420958518982,0.8936170339584351,0.625,0.6354166269302368,0.6636887192726135,0.625,1.0
