image_path,available_models,reranking_ready,baseline_final_score,aadb_score,koniq_score,flive_image_score,flive_patch_mean,flive_patch_min,nima_mean_score,alamp_score,musiq_score,rgnet_score,pairwise_recovered_score,num_models
test_samples/KakaoTalk_20260330_180646779.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.5385685577392578,0.490478515625,38.625,66.0625,71.7125015258789,68.9375,5.466931343078613,,0.5066198706626892,,,6
test_samples/KakaoTalk_20260330_180646779_01.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.5120300750732423,0.49755859375,31.5,63.71875,70.4124984741211,69.375,5.521469593048096,,0.4879467189311981,,,6
test_samples/KakaoTalk_20260330_180646779_02.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.5173146514892578,0.491455078125,31.984375,65.3125,71.6500015258789,69.25,5.503539085388184,,0.5034807324409485,,,6
test_samples/KakaoTalk_20260330_180646779_03.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.43711172485351557,0.3056640625,29.8125,57.1875,70.80000305175781,70.0,5.29386043548584,,0.4653869569301605,,,6
test_samples/KakaoTalk_20260330_180646779_04.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.4951597595214844,0.41357421875,34.0,63.46875,71.07499694824219,70.25,5.365389823913574,,0.47213923931121826,,,6
test_samples/KakaoTalk_20260330_180646779_05.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.5000476531982422,0.4482421875,32.1875,63.40625,71.0999984741211,69.6875,5.404059886932373,,0.4894694685935974,,,6
test_samples/KakaoTalk_20260330_180646779_06.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.5189623107910156,0.427978515625,37.65625,67.125,71.67500305175781,69.3125,5.268392562866211,,0.48982003331184387,,,6
test_samples/KakaoTalk_20260330_180646779_07.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.5589203186035157,0.513671875,39.90625,70.6875,71.86250305175781,70.3125,5.82508659362793,,0.5210568904876709,,,6
test_samples/KakaoTalk_20260330_180646779_08.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.5347332000732422,0.53271484375,35.34375,63.40625,71.0374984741211,69.9375,5.612224578857422,,0.4807533323764801,,,6
test_samples/KakaoTalk_20260330_180646779_09.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.49392695617675786,0.44677734375,31.90625,61.0625,71.0250015258789,70.375,5.225055694580078,,0.4686102867126465,,,6
test_samples/KakaoTalk_20260330_180646779_10.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.5913917999267578,0.57666015625,43.03125,72.5,72.1500015258789,69.6875,5.8641557693481445,,0.5345175862312317,,,6
test_samples/KakaoTalk_20260330_180646779_11.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.598951171875,0.54931640625,48.21875,72.1875,72.5625,69.5625,5.901296615600586,,0.5209824442863464,,,6
test_samples/KakaoTalk_20260330_180646779_12.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.5618679656982422,0.5712890625,36.09375,69.0,72.0999984741211,71.4375,5.750279426574707,,0.5315436720848083,,,6
test_samples/KakaoTalk_20260330_180646779_13.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.5193679656982422,0.5009765625,32.5625,62.90625,72.7874984741211,71.0,5.9737019538879395,,0.4901673197746277,,,6
test_samples/KakaoTalk_20260330_180646779_14.jpg,"baseline_aadb,baseline_koniq,baseline_flive_image,baseline_flive_patch,nima,musiq",True,0.45178964233398433,0.319580078125,31.921875,59.0625,71.01249694824219,70.125,5.202564716339111,,0.46040868759155273,,,6
