epoch,train_loss,train_unified_loss,train_specific_loss,train_calib_loss,val_loss,val_unified_mae,val_unified_rmse,val_unified_srcc,val_unified_plcc,pred_mean,pred_std,target_mean,target_std,mode_collapse,val_spaq_mae,val_spaq_srcc,val_spaq_sample_count,val_koniq_mae,val_koniq_srcc,val_koniq_sample_count,val_flive_mae,val_flive_srcc,val_flive_sample_count
1,0.01921047642827034,0.009551681578159332,0.00965879950672388,0.0,0.00561799734573061,0.09483062475919724,0.12091320753097534,0.6337202174430857,0.7516120672225952,0.6302511692047119,0.15305370092391968,0.6191695332527161,0.18065164983272552,False,0.12323815375566483,0.718481456535941,136,0.13611431419849396,0.505446577348266,126,0.06006474047899246,0.19827047439552503,250
2,0.015127850696444511,0.007758677005767822,0.0073691741563379765,0.0,0.004936155791246195,0.08675920218229294,0.11202528327703476,0.6642930065704404,0.8061928749084473,0.6503509283065796,0.15802539885044098,0.6191695332527161,0.18065164983272552,False,0.12208756059408188,0.8395498756761305,136,0.12581610679626465,0.5526217512143466,126,0.05719350278377533,0.160105601689627,250
3,0.012438994832336903,0.006293510086834431,0.0061454856768250465,0.0,0.004268187861414087,0.07903387397527695,0.1035580262541771,0.676875120210947,0.8216813206672668,0.624200701713562,0.15832723677158356,0.6191695332527161,0.18065164983272552,False,0.10515368729829788,0.8486859446619628,136,0.0997239276766777,0.6638030203277362,126,0.05148254334926605,0.28026573225171597,250
