epoch,loss,mae,val_loss,val_mae
0,0.027979182079434395,0.13192340731620789,0.029918666929006577,0.13583175837993622
1,0.02281811647117138,0.11934655159711838,0.02350677363574505,0.12274229526519775
2,0.0201271865516901,0.11152178049087524,0.02415352687239647,0.12180572748184204
3,0.01822376251220703,0.10647548735141754,0.022306252270936966,0.11868146061897278
4,0.016176821663975716,0.099840447306633,0.027905968949198723,0.13060954213142395
5,0.014428684487938881,0.09466680139303207,0.022204997017979622,0.11744552105665207
6,0.011868183501064777,0.08565466850996017,0.02636539377272129,0.1282588541507721
7,0.010583650320768356,0.08128269016742706,0.025306779891252518,0.1262347251176834
8,0.009201070293784142,0.07546401023864746,0.02534082904458046,0.12468279153108597
